price_Item,restaurant_Id,ID,Name_Item
30.00,41,264,NY Pastrami Smoked Salmon Club Sandwich - potato and haricot-vert salad with Pommery mustard dressing
31.20,21,144,"Vitello Sorrentino VEAL WITH EGGPLANT, PROSCIUTTO & MOZZARELLA IN A WHITE WINE SAUCE"
31.40,399,2611,Krug
26.70,34,222,"Buffalo Chicken Wings, w.Chicken Fried Rice"
33.70,196,1302,Fried Chicken Nuggets (12)
29.60,369,2425,"Merlot, Newton 95"
34.60,355,2333,STILTON CHEESE & WALNUTS WITH A GLASS OF PORT WINE
17.50,227,1491,Roast Pork w. Chinese Vegetable
30.00,279,1843,"Cranberry Fruit Spritzer - Cranberry juice, club soda & a twist of lime"
15.70,81,526,"Groth, Chardonnay, Napa Valley, USA 1998, bottle"
31.70,236,1557,Saint-Julien
29.80,392,2568,"Cuvee Dom Perignon 1990, Epernay"
25.50,166,1112,Artic Char Tartare- with basil and trout caviar
19.10,192,1274,Zuppe Del Giorno SOUP OF THE DAY
34.20,291,1924,Joes Blackened Grilled Potatoes
27.50,226,1481,White Meat Chicken Chow Mein
24.20,188,1253,"Canoe Ridge, Merlot, Columbia Valley, USA 1997"
20.40,247,1627,Beef w. Chinese Vegetable
24.40,64,413,"Pinot Noir Saintsbury Garnet, 1996, Carneros"
21.90,382,2507,"Zinfandel, Clos Du Bois"
11.60,175,1170,Steamed Vegetable Dumplings (8)
17.00,129,865,Seasonal Berries
22.10,70,454,Lobster Bisque
37.30,416,2731,Fried Chicken Nuggets (12) w. French Fries
32.40,298,1971,Spare Rib Tips w. Shrimp Fried Rice
24.70,199,1320,Roasted Baby Lamb Chops: full rack of herb crusted baby chops & three vegetable antipasti
25.10,9,67,"Puligny-Montrachet, Chanson 1995"
24.20,413,2705,Rice Pudding ... 2.50
17.50,3,27,Pasta Pomodoro CHOICE OF PASTA WITH TOMATO OR MARINARA SAUCE
26.10,207,1367,Strawberry Rhubarb Tart a la Mode
27.40,329,2170,Tea
11.30,380,2491,"Insalata Di Spinacci WITH BACON, WALNUTS & MUSHROOMS"
16.60,43,273,Reeses Brownie
13.50,137,920,Smoked Haddock Chowder with Homemade Crackers
17.20,380,2496,Louis Roederer
27.50,17,119,"For Two ROASTED CHICKEN with garlic cloves, french fries Lami Louis style"
14.40,231,1517,"Specialty Sandwiches: #17  Baked Salmon Salad:  Watercress, Plum Tomato on Brick oven Pompeii Bread ... 6.75"
27.50,39,249,"Shrimp & Chicken, Hunan Style Jumbo shrimp & chicken sauteed w. baby corn, straw mushrooms, red pepper & garden vegetable in Hunan style."
8.20,51,325,Assorted Fruit Topped Danish ...1.60
16.90,405,2657,"Vernaccia, San Quirco"
25.80,286,1893,Espresso*
32.40,340,2231,"Insalata A la Chef MOZZARELLA, SALAMI, CHICKEN, AMERICAN CHEESE IN A MIX GREEN SALAD"
8.70,47,295,"Kendall-Jackson Buckeye Vineyard, Cabernet Sauvignon, Alexander Valley, USA 1996"
28.40,171,1142,Lobster and Ravioli
23.40,84,544,"KRUG, GRANDE CUVEE, BRUT CHAMPAGNE NV"
29.00,157,1051,"Wraps: W6  Italian Tuna Wrap (No Mayo No Oil), Plum Tomato, Leaf Lettuce & Sprouts ... 5.95"
11.60,88,569,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi"
20.10,65,419,Braised Pork Loin stuffed with sweet sausage and served with artichoke and zucchini
19.60,271,1784,"Insalata Di Nicois MIX GREEN SALAD WITH TUNA, POTATOES, EGGS, AND ANCHOVIES IN AN ITALIAN DRESSING"
34.70,54,344,Escargots in garlic butter
29.20,103,681,Dry Sauteed String Bean (meat)
20.00,77,491,"Domaine St. Michelle, Brut NV"
31.20,193,1280,"Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95"
13.00,302,1990,House Blend Coffee or Tea ... ..91 ... 1.13 ... 1.39
21.20,405,2655,Boneless Bar-B-Q Spare Ribs
33.50,168,1130,"Chardonnay, Estancia Estates 1996 (Monterey)"
21.10,204,1346,"SautÃƒÂ©ed Prawns with Mushroom Tortellini, Grilled Tomato Vinaigrette & Sweet Corn"
33.40,309,2035,"Shrimp & Scallop Salad, accompanied with a selection of any four vegetables from our Antipasto Bar"
23.30,347,2282,"Vernaccia,Mormoraia"
15.70,409,2679,"SESAME BEEF Chunks of tender steak, lightly batter fried & coated w. chefs special sauce, sprinkle w. broccoli & roasted sesame seed on the top."
24.10,357,2342,Classic Boston Scrod. Baked with buttery Bread Crumbs...with choice of one Side
24.70,12,79,"Bistecca Alla Fiornentina (House Specialty)  (For Two), 48 0z prime porterhouse, arugula salad & aged balsamic- per person"
25.10,25,167,Petit Fours
24.20,148,989,Pork Tonnata with Arugula
12.30,95,618,"Knudsen Erath 1995, Oregon"
15.40,4,30,Smoked Trout Pate with Croutons
30.30,74,471,Mussels Au Gratin. With garlic
16.10,127,856,"Pinot Nero, Riserva 1995, J. Hofstatter (Alto Adige)"
20.40,134,896,Joes Roast Beef Lyonnaise Sandwich
27.50,41,265,Orange and endive salad
20.50,247,1625,Chicken w. Cashew Nuts
19.30,113,761,660 Kracher #12 Trockenbeerenauslese 1995 Grand Cuvee
24.70,71,456,Roast Pork w. Broccoli
23.20,224,1470,mesclun salad with sesame leaf and watercress
27.60,87,563,"Scheurebe, Forster Ungeheuer Spatlese, E. Muller, 1997 (Pfalz)"
27.40,64,409,Fried Scallops (10) w. Beef Fried Rice
17.20,131,878,Framboise
24.60,55,351,"TAOS FARMERS STACK a seasonal harvest of roasted and grilled baby & gourmet vegetables, steamed greens and mashed potatoes with a Madiera mushroom gravy **"
31.60,258,1701,"Marichiara- clams, shrimp, white wine, garlic & touch of tomato sauce"
35.90,377,2475,Marinated Black Fig Salad with Thyme & Parmesan
30.60,261,1715,"Pinot Grigio, Peter Zemmer, 1999 (Alto Adige)"
24.20,262,1723,114- Prosecco Brut N/V Zardetto
26.80,168,1123,Steak Frites with maÃƒÂ®tre d butter or bearnaise sauce
17.60,392,2573,Barbueced Spare Ribs
20.80,187,1250,Jasmine Tea
15.60,58,370,Baklava
33.00,177,1183,Braised Pork Loin stuffed with sweet sausage and served with artichoke and zucchini
28.40,359,2358,Caffe
30.60,84,543,"Clay Pot Roasted Baby Chicken, carrots, zucchini, peppers & roasted potatoes"
24.20,89,575,tataki of tuna with fennel and gingered ponzu
16.60,407,2667,Blueberry Tart
25.40,166,1114,"STURGEON SCHNITZEL, OUR SPECIALTY, WITH CUCUMBER SALAD AND SAUCE REMOULADE"
28.10,184,1235,BACON SAGE RUBBED ROCKY CHICKEN BREAST IN FRENCH PASTRY CITRUS CRACKED PEPPER CREAM AND LEEKS
33.80,112,753,Warm Goat Cheese and Grilled Vegetable Salad
23.00,374,2460,SOFT SHELL CRAB (in season)
23.00,190,1261,Sheeps Ricotta Gnudi with Sage & Brown Butter
29.40,153,1026,Capellini Primavera ANGEL HAIR WITH MIX VEGETABLES
27.80,65,415,Wonton w. Egg Drop Soup
15.10,372,2446,"Merlot, Madame Costeau"
16.70,8,58,"Dolcetto DAlba 1999, Gianni Voerzio (Piemonte)"
25.70,138,924,"Pine Ridge Andrus Reserve, 1994"
30.60,133,891,"Hot Sandwiches #20  Roast Beef, Seared Green & Yellow Peppers, Carmelized Onions, Provolone & Thyme Mayo on a French Baguette ... 5.95"
18.10,336,2209,Bacon Cheeseburger
31.20,166,1115,House Special Soup w. Wonton
21.40,36,238,Chicken Quesadilla  8.50
24.80,286,1891,Chicken w. Bean Curd
26.00,319,2102,Martini
20.20,310,2044,"Santa Cristina, Villa Antinori"
12.90,68,440,"Upside Down Tuna Tarte - with fennel, Japanese cucumber and aÃƒÂ¯oli"
24.50,279,1837,Strawberry & Raspberry Tart
19.30,308,2031,Beef w. Snow Pea Pods
17.90,161,1080,Barolo Rocche dei Manzoni 1993 DOCG (Piedmont)
17.20,125,844,"Cranberry Fruit Spritzer - Cranberry juice, club soda & a twist of lime"
33.50,164,1098,"Chardonnay, Riverstone, J. Lohr"
23.90,172,1147,"Pumpkin, Couscous and Chestnut Soup - with ricotta salata and spiced crÃƒÂ¨me fraÃƒÂ®che"
30.00,284,1874,"Tuna Salad on Choice of White, Rye, Wheat Bread or a Roll"
20.60,111,744,Assorted Fruit Topped Danish ...1.60
15.50,372,2445,"Mix & Match Flight: Franciscan Merlot, McDowell Syrah, Cline Old Vines Zinfandel"
28.80,382,2509,"Est! Est! Est!, Falesco 1996 (Lazio)"
20.50,273,1801,Roast Pork Egg Foo Young
23.90,368,2414,Sirloin Steak 12 oz.
28.10,232,1523,Petite Fours
32.70,299,1974,"Ravenswood, Vint. Blend 1995, Sonoma"
21.50,379,2489,Shredded Pork w. Garlic Sauce
17.00,347,2281,"NUITS ST. GEORGE, DOMAINE DE LARLOT, PREMIER CRU 95"
27.10,153,1019,"By the bottle: Benziger, Chardonnay, Carneros, USA 1999"
27.90,246,1620,Eggs Benedict with Smoked Salmon
18.80,63,404,Roast Pork Mei Fun
31.20,232,1525,Mixed Vegetable Chop Suey
23.70,9,61,Cappucino
17.10,380,2490,Prosciutto wrapped organic greens and fresh herbs drizzled with a honey infused black vinigar ponzu.  Nine Fifty
26.90,76,485,Barbueced Spare Ribs
20.40,327,2152,Fresh Seasonal Succotash
22.50,23,159,Joes Grilled Chicken
21.40,378,2479,MARYLAND CRAB CAKES
28.30,104,687,"Muskat, Haardt Burgergard Kabinett, Muller-Catoir, 1996 (Pfalz)"
22.50,137,916,Steak Tartare - with quail egg
18.70,92,602,Fried Shrimp (15) w. Chicken Fried Rice
19.40,313,2063,"Greco di Tufo, Feudi di San Gregorio 1996 (Campania)"
25.30,357,2345,Soup du Jour
19.70,185,1237,Fresh Black Squid Ink Linguini with shrimp in spicy marinara sauce
33.40,159,1064,"Glass of Chardonnay Seppelt, 1996, Australia"
32.60,348,2293,Boneless Spare Ribs
16.70,97,639,Grilled Chicken Sandwich. Topped with melted Cheese and crisp Bacon
25.10,86,555,Beefsteak Tomato and Mozzarella
23.50,217,1424,Guinness
30.00,199,1319,Dubonnet
12.40,52,329,Roast Pork w. Broccoli in Garlic Sauce
23.60,379,2485,"STIR-FRIED RICE FETTUCCINI With Mushrooms, Bean Sprouts, Snow Peas and Scallions in a Dry Brown Sauce (Taro Spring Roll, Brown Rice)"
28.00,229,1500,"PINOT NOIR, RAMSAY 96"
29.50,101,664,OYSTERS:  Malpeque
19.30,2,14,"Gewuertztraminer, Trimbach, Alsace, France 1998"
22.80,411,2690,Veal Chop Milanese (House Sepcialty) arugula salad
24.40,89,576,"Gavi di Gavi Barrique, La Guardia"
23.30,251,1653,"Pouilly Fume, Ladoucette 1994, Loire"
24.00,110,737,Poached Red Snapper in a Saffron Broth served with Baby Vegetables
16.10,110,735,Roast Pork Fried Rice
27.40,154,1027,"Sauvignon Blanc, Cakebread 97"
11.30,346,2280,Ribeye with fries
14.30,390,2556,Beef w. Snow Pea Pods
29.20,139,931,"Rusty Nail: Scotch, Drambuie"
10.00,205,1353,"CHAMPAGNE, PIPER HEIDSIECK NV"
17.30,375,2465,Escargots with garlic and parsley butter
18.80,240,1581,"Wraps: W6  Italian Tuna Wrap (No Mayo No Oil), Plum Tomato, Leaf Lettuce & Sprouts ... 5.95"
28.40,189,1258,Kunde 96 Chardonnay (Sonoma)
32.90,271,1785,Chicken Liver Toast
35.30,343,2250,Buffalo Chicken Wings
16.60,248,1635,Beef w. Mushrooms
20.00,187,1248,"SautÃƒÂ©ed Prawns with Mushroom Tortellini, Grilled Tomato Vinaigrette & Sweet Corn"
27.50,263,1729,"Chardonnay, Ariel, N.V. 2% alcohol (California)"
22.90,232,1522,Radish Salad with Parmesan & Arugula
14.40,31,201,"Specialty Sandwiches: #14  Roasted Chicken : Grilled Yellow & Green Squash, Porcini Mushrooms, Roasted Eggplant with a Yogurt Dill Dressing on Sour Dough ... 6.25"
24.60,250,1649,"Tuna Burger. Freshly ground Tuna, Chili Paste, Crumbs and Spices"
15.00,115,776,Taylor Fladgate 40 yr
25.20,91,593,"Moulin-a-Vent Cuvee Vielles Vignes, Domaine Diochon, Beaujolais, France 1999, bottle"
28.30,49,306,Steamed Vegetables
19.50,254,1677,"Pinot Noir, Quail Hill Vineyard, Lynmar, 1999 (Sonoma)"
15.30,179,1195,"Vernaccia, San Quirco"
29.50,376,2471,Cinzano Bianco Vermouth - on the rocks with a slice of lemon
28.80,201,1328,Balthazar Bar Steak with pommes frites and maÃƒÂ®tre d butter or bearnaise sauce
22.20,360,2363,Selection of cheeses of the day with a glass of Warres Warrior Port
18.70,406,2659,"Portuguese Fishermans Stew. Cod, Mussels, Clams and Chorizo in a Saffron Tomato Broth...Garlick Toasts"
16.80,85,550,Pork w. Broccoli
12.30,248,1637,Gnocchi Bolognese HOMEMADE DUMPLINGS PASTA WITH MEAT SAUCE
12.80,99,647,Shrimp Cocktail
25.20,212,1395,"Trancio Di Pesce Spado A La Livornese SAUTEED WITH ANCHOVIES, GREEN AND BLACK OLIVES, CAPERS, WHITE WINE & A TOUCH OF TOMATO SAUCE"
17.60,150,1009,"Semillon, Barrel Fermented, Signorello, 1997 (Napa Valley)"
28.20,198,1314,Gundellini Champagne aperitif
22.90,259,1709,"EGGPLANT IN GARLIC SAUCE Eggplant and Green Vegetables in Spicy Garlic Sauce (Taro Spring Roll, Brown Rice)"
25.30,16,109,Baked Stuffed Lobster with buttery Crabmeat Stuffing
24.60,121,817,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron"
19.20,85,547,Broccoli Rabe
28.00,103,677,Delamain XO
23.10,255,1683,Grappa di Moscato Chiarlo
27.10,153,1021,"Gewurztraminer, Cote de Rouffach, Mure, 1998 (Alsace)"
19.70,247,1628,642 Inniskillin Pearl Label Ice Wine 2002
15.70,10,72,"Chianti Classico, Riserva 1997, Felsina Rancia (Toscana)"
26.00,25,166,Chicken w. Bean Curd
17.40,109,730,"2001 The Vertical Limit: 1/2 bottle of 95, 96, 97 Opus One (3 1/2 Bottles)"
24.50,344,2262,"Chateauneuf-du-Pape, Chateau Mont-Redon, Rhone, France 1998"
26.80,22,154,Sanka
25.30,382,2504,Pork Tonnata with Arugula
29.50,229,1505,Caesar Salad
12.60,310,2042,"Pinot Nero, Riserva 1995, J. Hofstatter (Alto Adige)"
19.90,343,2249,Poached Red Snapper in a Saffron Broth served with Baby Vegetables
17.10,130,872,Filet Mignon 8 oz.
21.20,165,1102,Saint-Julien
33.20,301,1983,Shredded Pork w. Eggplant
32.30,344,2256,GENERAL TSOS SHRIMP
21.50,22,150,"Chianti, Castello di Farnetella"
24.50,303,1996,Lobster Steak with Hash-Brown Potatoes: Lemon Brown Butter
14.70,146,978,Spring VEGETABLE COCOTTE
25.60,269,1767,Montecillo 96 Vina Cumbrero (Spain)
19.80,23,157,"Chardonnay, Iron Horse 95"
25.90,330,2178,Lapin a la Moutarde
14.50,346,2273,SESAME SHRIMP
22.50,403,2642,"Veuve Clicquot, Yellow Label, Brut NV"
19.30,178,1191,Pork w. String Beans
19.90,19,134,"Prosciutto Pizza - mozzarella, goat cheese, tomato & arugula salad"
28.40,178,1190,Chef Thomas Spicy Seafood Risotto Flavored With Fennel
14.50,289,1915,Gouden Carolus
20.10,66,420,"Cabernet Sauvignon, Duckhorn, 1986. (Napa Valley)"
21.70,313,2060,"28 Day Dry-Aged Ribeye - with a pickled fig-Rogue River blue cheese flan, baby bok choy, and whole grain mustard jus"
19.20,289,1910,"Champagne Cocktail: Champagne, Sugar Cube, Bitters"
30.80,297,1962,"Gewuertztraminer, Trimbach, Alsace, France 1998"
26.60,75,482,"Sangiovese, Il Merlotto, Il Vescovino. 1994 (Tuscany)"
21.80,422,2777,Chard
21.90,366,2398,Kung Po Baby Shrimp
35.30,172,1151,"Merlot 1999, Bogle (California)"
15.70,406,2664,PERNOD
27.70,224,1475,"Merlot 1999, Bogle (California)"
15.50,253,1664,SALMONE MARINATO CON SALSA DI CAVIALE
27.40,218,1432,STILTON CHEESE & WALNUTS
9.80,143,959,"Chardonnay, Mont St. Vincent"
20.10,86,556,"CABERNET SAUVIGNON, Rutherford, Beaulieu"
29.50,291,1923,Shellfish Platter
26.40,158,1060,Pepper Steak w. Onion
10.60,405,2651,Chocolate Raspberry Cake
33.30,229,1503,Iced Flavored Coffee ... 1.75/1.95
25.80,334,2200,"Southwestern Chicken Salad:  Cajun Chicken, Corn Salad, Black Bean Salsa over Mixed Greens ... 5.95"
18.60,38,246,Onion Soup GratinÃƒÂ©e
20.30,275,1810,Glenlivet
34.20,263,1733,Canned Soda ... ..90
15.30,80,513,Lobster and Ravioli
25.20,168,1129,"Merlot, Stags Leap Wine Cellars, 1997. (Napa Valley)"
19.70,42,266,Smoked Trout Fillet
21.60,279,1840,Braised Pork Loin stuffed with sweet sausage and served with artichoke and zucchini
22.00,345,2270,Hennessy XO
31.00,342,2245,"Merlot, Domaine de Moulines, 1999, (Vin de Pays Du gard)"
30.20,93,606,Penne A la Vodka PENNE IN PINK SAUCE FLAMED WITH VODKA
21.90,405,2650,"Santa Cristina, Villa Antinori"
25.60,42,270,CLAY POT ROASTED BABY CHICKEN summer vegetables
30.20,90,582,Orangina ... 1.50
32.30,157,1052,Orange Flavor Beef
21.80,179,1193,Salade Nicoise
18.80,32,211,"Specialty Sandwiches: #14  Roasted Chicken : Grilled Yellow & Green Squash, Porcini Mushrooms, Roasted Eggplant with a Yogurt Dill Dressing on Sour Dough ... 6.25"
28.20,29,187,"Orange Fruit Spritzer - Orange juice, club soda & a twist of lime"
28.40,177,1182,Chicken Liver Toast
18.40,105,695,Loup de Mer - with cockles and organic vegetables in its own broth
27.70,73,466,Roast Monkfish with Porcini & Parsley
22.40,319,2098,Arctic Char
24.40,393,2576,"Chardonnay, Kendall-Jackson 1997 (Sonoma)"
21.10,57,363,FRIED ARTICHOKES ALLA GIUDEA
21.40,314,2070,"Warm asparagus, vinaigrette"
19.40,361,2370,"Red Roof Maki Rolls - yellowfin tuna, smoked salmon, avocado, daikon"
13.40,386,2527,Chicken Mulligatawny
19.40,97,640,Grilled Chicken Sandwich. Topped with melted Cheese and crisp Bacon
16.60,69,446,Pork w. Broccoli
27.50,114,765,"CABERNET OF EGER 93, Lauder/Lang Vineyards"
17.80,95,621,"Wraps: W2  Thai Chicken Chopped Lettuce, Shaved Carrots with a Lemongrass Dressing ...6.25"
21.00,162,1084,"DAVES PASTA, strips of grilled chicken breast, corn,tomatoes, shiitake mushrooms and scallions, with linguine, bleu cheese, chipotle chile and butter"
26.60,354,2325,"SPICY CAESAR SALAD WITH A ROASTED CORN, GARLIC CITRUS DRESSING, SOFT SAMBAL CHILI POLENTA CROUTONS AND WHITE CHEDDAR CHEESE"
17.70,79,511,"CABERNET SAUVIGNON, ALTAMURA 94"
22.80,225,1478,CHOCOLATE PEANUT BUTTER-CANDY BAR MOUSSE CAKE
25.00,311,2047,"Chateauneuf-du-Pape, L. Barrot, 1997. (Rhone)"
29.80,13,88,"Cabernet Sauvignon Cuvee Alexandre, Casa Lapostole, Rapel Valley, Chile 1998"
27.10,371,2435,"Merlot 1997, Shafer (Napa)"
26.90,212,1389,"CHARDONNAY, COSTELLO 96"
21.40,228,1497,Duck Egg with Tuna Bottarga
20.20,333,2195,"Claypot Roasted Salmon, Langostino tomato sauce & roasted potatoes"
25.80,268,1761,"Merlot, Alexander Valley 1996 (Sonoma)"
21.80,62,395,Cherries
31.40,163,1088,"Tarte FlambÃƒÂ©e - Alsatian thin crust tart with crÃƒÂ¨me fraÃƒÂ®che, onion and applewood smoked bacon"
34.80,34,227,Chicken w. Broccoli
31.10,348,2290,"Seafood Combination A delightful blend of lobster meat, shrimp, scallops sauteed w. mixed Chinese vegetable."
12.00,402,2632,Smoked Chub Fillet
27.50,325,2137,"Champagne Cocktail: Champagne, Sugar Cube, Bitters"
27.00,218,1435,Cobb Salad Royale with Lobster
18.40,59,379,Fresh Iced Oysters
36.70,301,1984,Moo Goo Gai Pan
28.20,392,2570,"The Frogs Flight: Foxen Chenin Blanc, Logan Chardonnay, Danzante Pinot Grigio"
23.20,45,287,"Bricco Manzoni 1993, Manzoni (Piemonte)"
25.90,285,1882,Mustard Crusted Tuna Teriyaki
31.60,33,212,Pineapple Duck
26.30,202,1333,Margaux
27.80,193,1282,Fried Crabmeat Stick
22.30,122,823,"Veal Marsala, portobellini & porcini mushrooms"
14.00,88,565,Costilla Di Cerdo GRILLED PORK CHOP
23.70,96,628,"Kistler 1996, Sonoma"
19.40,230,1512,Gruet N/V Brut (New Mexico)
33.20,396,2597,"Mumm Cordon Rouge, Brut, NV (Reims)"
21.60,249,1645,"Greek Salad, Hearts of Romaine, Peppers, Stuffed Vine Leaves, Feta Cheese, Olives, Tomato and Red Onion ... 5.95"
29.20,291,1925,Negroni
24.90,227,1493,Spicy Shandong Baked Bluefish. With Sugar Snap peas and Jasmine Rice
12.30,152,1017,"STEAMED ASSORTED VEGETABLES (Basil Moo Shu Roll, Brown Rice)"
9.60,375,2467,Beef w. Mushrooms
10.00,60,385,Banana Pie
22.40,90,579,Bar-B-Q Spare Rib Tips
34.70,207,1364,"SautÃƒÂ©ed Skate with haricots verts, shallots, chives and a hazelnut brown butter"
21.10,55,352,"Chicken Cilantro Salad:  Cilantro Chicken, Hearts of Romaine, Plum Tomato, Cucumbers, Carrots and Sprouts ... 5.95"
15.40,49,308,"Crispy Yellowfin Tuna - with roasted asparagus, greenmarket spring beans, warm tomato vinaigrette and shaved bottarga"
30.10,117,790,China Black Iced Tea
10.60,276,1817,"Greek Salad, Hearts of Romaine, Peppers, Stuffed Vine Leaves, Feta Cheese, Olives, Tomato and Red Onion ... 5.95"
25.80,298,1963,"Cotes de Gascogne, Domaine Duffour, 1999 (Gascogne)"
11.40,68,441,"Specialty Sandwiches: #11  Grilled Vegetables:  Zucchini, Eggplant, Slow Roasted Tomato, Tarragon Dressing on French Baguette ... 5.75"
25.90,342,2240,Joes Blackened Grilled Potatoes
29.40,235,1546,"Margherita Pizza - tomato, mozzarella & basil"
16.00,404,2646,"For two CHARCUTERIE & PATES selection  Prosciutto, dry sausage, Lucullus style Langue de veau, pate en croute, duck foie gras confit, chicken liver pate, condiment & mustard"
14.80,60,384,Unfiltered Apple Juice
19.70,49,307,Assorted Teas*
17.00,135,903,Chicken Fried Rice
27.00,159,1063,Cheddar Cheeseburger
30.30,277,1824,"Green Jade Scallops Fresh scallops sauteed w. black mushrooms, broccoli & waterchestnuts in house special sauce"
11.50,289,1913,111- Moet & Chandon Brut Imperial N/V
30.90,149,997,Manhattan
32.40,212,1394,Pasta Pomodoro CHOICE OF PASTA WITH TOMATO OR MARINARA SAUCE
18.60,95,623,Joes Deep Dish Apple Pie
12.30,205,1354,Salmon Alla Griglia GRILL SALMON WITH DIJON SAUCE
17.40,119,801,Roll Mops
18.90,308,2032,Louis Roederer
36.00,354,2329,TOASTED ORANGE SAVARIN
25.90,75,479,"Ravioli Di Carne Aurora FILLED WITH MEAT SAUCE, RICOTTA CHEESE & TOMATO SAUCE"
22.40,194,1286,"Stags Leap FAY Estate 1994, Napa"
17.90,303,1993,"Specialty Sandwiches: #17  Baked Salmon Salad:  Watercress, Plum Tomato on Brick oven Pompeii Bread ... 6.75"
23.00,91,592,Caramelized Sweetbread Tartlette with Black Truffles & Onions
25.80,105,698,"Diver Sea Scallops, sauteed vegetables & lentil salad"
26.40,145,967,"Groth, Chardonnay, Napa Valley, USA 1998, bottle"
22.40,358,2351,"Bruschetta Toscana (House Specialty) grilled crostone, Novarigo goat cheese, tomatoes & basil"
15.20,52,334,Red Zinger Iced Herbal Tea
34.90,296,1951,"Pinot Grigio Kettemeir, 1996, Italy"
25.00,140,938,"Charcuterie & PÃƒÂ¢tÃƒÂ©s selection (for two) Prosciutto, dry sausage, Lucullus style Langue de veau, pÃƒÂ¢tÃƒÂ© en croÃƒÂ»te, duck foie gras confit, chicken liver pÃƒÂ¢tÃƒÂ©, condiment & mustard"
19.20,223,1461,China Black Iced Tea
16.00,242,1599,"Reisling Grand Cru Brand, Albert Boxler 1993 (Alsace)"
20.10,129,869,"SautÃƒÂ©ed Skate with haricots verts, shallots, chives and a hazelnut brown butter"
34.90,316,2082,Wild Mushroom Soup - with toasted chorizo ravioli
11.30,386,2530,"Red Wine buy the Bottle: Cabernet Sauvignon-Merlot Black Label, Wolf Blass, Barossa Valley, Australia 1995"
12.70,126,851,Roast Pork w. Snow Pea Pods
18.50,78,497,Spicy Shandong Baked Bluefish. With Sugar Snap peas and Jasmine Rice
22.80,78,501,"Smoked Salmon & Pastrami SalmonÃ¢Â„Â¢ with Blini, Quail Eggs & Horseradish CrÃƒÂ¨me FraÃƒÂ®che"
22.50,418,2744,"Chateaux Pradeaux: Bandol, Mouvedre, 03"
16.70,213,1401,MISO SOUP
23.70,179,1201,MALAKOFF RUM TORTE
29.40,283,1866,Onion Soup GratinÃƒÂ©e
17.10,195,1294,Mussels with Fragrant Seafood Sauce
23.10,110,740,"Merlot, Ecco Domani"
14.10,142,948,"Pinot Noir, Laforet, Joseph Drouhin, 1998 (Burgundy)"
19.00,415,2726,"Roasted Cold Salmon salsa verde, accompanied with a selection of any four vegetables from our Antipasto Bar"
32.20,417,2734,Marinated Olives
31.80,203,1341,Flavored Coffee of the day ... ..96 ... 1.18 ... 1.44
24.60,279,1836,Plateaux de Fruits de Mere
18.30,52,331,Pork Lo Mein
24.40,26,173,Fried Fish (2) w. Shrimp Fried Rice
28.30,240,1580,Raspberry tart
18.30,18,121,Kung Po Baby Shrimp
19.50,96,630,Chocolate Pecan Bar
22.00,48,302,Bricco Manzoni 1996
30.90,383,2511,Peach tart
16.00,242,1598,French fries
23.40,269,1770,House Blend Coffee or Tea ... ..91 ... 1.13 ... 1.39
30.20,132,886,"White Wine by the Bottle: Nosiola, Pojer & Sandri, Trentino, Italy 1997"
19.20,103,679,"Pinot Grigio, J. Tiefenbrunner 1996 DOC (Trentino)"
19.60,144,963,Louis Roederer
12.00,266,1752,"Poussin - with braised hearts of romaine, parmesan and anchovy"
19.10,41,261,Smoked Salmon. Thinly sliced...Pumpernickle Toast
20.40,161,1078,"Jean Lallement: Champagne, Pinot Noir, Chardonnay"
20.90,421,2770,Shrimp w. Black Bean Sauce
21.00,57,362,Beef Fried Rice
13.10,143,953,Bife Di Churrasco SHELL CHURRASCO [grilled rump]
13.80,26,169,"Crabmeat Hand Roll - fresh crab meat, cucumber, scallion, avacado"
27.60,311,2046,"Cabernet Sauvignon, Duckhorn, 1986. (Napa Valley)"
26.70,264,1741,Fried Shrimp (15) w. French Fries
17.70,211,1387,"Malbec, Bianchi, 1997. (Argentina)"
19.70,17,118,"Domaine Carneros, Brut, 1992, Napa"
9.40,142,945,1/2 Lobster
24.30,395,2586,Soup du Jour
22.30,280,1847,"HAWAIIAN FIVE STYLES Scallop, lobster, chicken, shrimp & pork sauteed in chefs special sauce w. baby corn, straw mushrooms & Chinese vegetables."
18.70,90,585,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve
24.40,394,2583,Margaux
29.10,196,1298,Root Beer ... 1.75
29.50,236,1556,Scallion Pancakes
34.20,397,2603,Hot Apple Cider
15.70,3,22,1/2 Crab Mayonnaise
26.30,135,906,"Mexicano - latte, chocolate sauce & whipped cream"
20.80,200,1327,Duvel
17.20,375,2462,Roast Monkfish with Porcini & Parsley
26.80,285,1886,"Maryland Crab Cake. With Apple and Mesclun Salad, Cider-Mustard Vinaigrette"
26.80,145,968,"Barolo Vigna Gattera, Gianfranco Bovio 1990 DOCG (Piedmont)"
28.30,260,1710,Kung Po Shrimp
31.30,368,2418,Stella Artois
28.70,107,709,"Cabernet Sauvignon, Girard, 1996. (Napa Valley)"
