price_Item;restaurant_Id;ID;Name_Item;error
2490;53;339;Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan;
2000;283;1864;ROASTED HALIBUT roasted tomatoes, caper berries, green olives & thyme;
1960;313;2061;ROASTED HALIBUT roasted tomatoes, caper berries, green olives & thyme;
2400;85;554;Rob Roy;
1400;14;95;Rob Roy;
1840;408;2675;Robert Mondavi Fume Reserve, 1995, Napa;
890;127;854;Robert Mondavi Fume Reserve, 1995, Napa;
2800;316;2083;Robert Mondavi Fume Reserve, 1995, Napa;
3030;423;2784;Robert Mondavi Fume Reserve, 1995, Napa;
2590;164;1094;Robert Mondavi Fume Reserve, 1995, Napa;
2490;208;1370;Roederer;
2200;274;1804;Roederer Brut Premier (Reims);
2010;200;1324;Roll Mops;
1740;119;801;Roll Mops;
2790;388;2539;Root Beer ... 1.75;
2910;196;1298;Root Beer ... 1.75;
2400;179;1197;Roquefort Dressing;
1010;68;435;Roquefort Dressing;
3320;322;2117;Rose, Chateau Pech Redon 1997 (Languedoc);
2720;232;1524;Rose, Chateau Pech Redon 1997 (Languedoc);
1250;79;510;Rosso Del Conte, Regaleali 92;
3300;298;1966;Rosso Del Conte, Regaleali 92;
3440;417;2741;Rosso di Montalcino 1999, Talenti (Toscana);
2940;149;992;Rosso di Montalcino 1999, Talenti (Toscana);
2080;53;336;Ruinart;
2460;359;2356;Rusty Nail: Scotch, Drambuie;
2920;139;931;Rusty Nail: Scotch, Drambuie;
3170;236;1557;Saint-Julien;
2120;165;1102;Saint-Julien;
2240;9;60;Saint-Julien, Chateau Gruaud Larose 1987 (Bordeaux);
1810;154;1029;Saint-Romaine, Sous le Chateau, V. Girardin, 1999. (Burgundy);
1400;367;2406;Saint-Romaine, Sous le Chateau, V. Girardin, 1999. (Burgundy);
2040;106;707;Saint-Romaine, Sous le Chateau, V. Girardin, 1999. (Burgundy);
2610;293;1935;Saintsbury Reserve, 1995, Carneros;
2590;78;496;Salad;
1940;145;969;Salad;
2390;250;1650;salad of soba noodles with marinated vegetables;
910;146;972;salad of soba noodles with marinated vegetables;
2530;178;1188;Salmon Alla Griglia GRILL SALMON WITH DIJON SAUCE;
1230;205;1354;Salmon Alla Griglia GRILL SALMON WITH DIJON SAUCE;
2430;229;1507;Salmon Alla Griglia GRILL SALMON WITH DIJON SAUCE;
2700;216;1420;Salmon Club sandwich;
1250;310;2043;Salmon Fillet;
950;47;296;Salmon Fillet with Chinese Fruit Sauce or Fragrant Seafood Sauce. With Sugar Snap Peas and Jasmine Rice;
2190;220;1445;SALMONE MARINATO CON SALSA DI CAVIALE;
1550;253;1664;SALMONE MARINATO CON SALSA DI CAVIALE;
3470;398;2604;SAMPLER OR OUR LENTIL, CUCUMBER & POTATO SALADS;
3220;365;2391;SAMPLER OR OUR LENTIL, CUCUMBER & POTATO SALADS;
1440;327;2149;Samuel Smith Pale Ale;
2720;410;2684;Samuel Smith Pale Ale;
2320;135;905;San Felipe Style Fish Tacos, fresh whitefish, Daves secret sauce, cabbage, pico de gallo, and white and yellow cheddar served in 2 soft corn tortillas and accompanied by guacamole, cilantro rice and pinto beans;
2650;122;827;San Felipe Style Fish Tacos, fresh whitefish, Daves secret sauce, cabbage, pico de gallo, and white and yellow cheddar served in 2 soft corn tortillas and accompanied by guacamole, cilantro rice and pinto beans;
2660;270;1781;San Francisco Cioppino - fish and shellfish stew with Maya shrimp & Crostino;
2220;48;303;San Francisco Cioppino - fish and shellfish stew with Maya shrimp & Crostino;
3400;322;2114;San Pellegrino Aranciata (Orange);
3400;233;1534;Sancerre, Bernard Clement 1996, Loire;
3480;221;1454;Sancerre, Bernard Clement 1996, Loire;
2530;264;1736;Sancerre, Gueneau;
1720;150;1005;Sancerre, Gueneau;
2180;375;2464;Sandeman Don Fino Dry Sherry;
1330;82;529;Sandeman Don Fino Dry Sherry;
2430;114;773;Sangiovese 1997, Showket (Napa);
2710;138;926;Sangiovese 1997, Showket (Napa);
1430;408;2674;Sangiovese 1997, Showket (Napa);
2660;75;482;Sangiovese, Il Merlotto, Il Vescovino. 1994 (Tuscany);
2260;133;893;Sanka;
2350;258;1699;Sanka;
1330;247;1630;Sanka;
2680;22;154;Sanka;
1280;60;386;Sanka;
2010;100;656;Sanka;
1050;424;2788;Santa Cristina, Villa Antinori;
2020;310;2044;Santa Cristina, Villa Antinori;
2190;405;2650;Santa Cristina, Villa Antinori;
2400;64;411;SAUTEED ARTICHOKE WITH BASIL Artichoke, Tomato and Soy Protein in a Black Bean Sauce Seasoned with Basil (Taro Spring Roll, Brown Rice);
1840;248;1633;SAUTEED ARTICHOKE WITH BASIL Artichoke, Tomato and Soy Protein in a Black Bean Sauce Seasoned with Basil (Taro Spring Roll, Brown Rice);
2980;193;1283;Sauteed Broccoli w. Garlic Sauce;
2140;294;1944;Sauteed Broccoli w. Garlic Sauce;
2250;364;2385;SAUTEED SPINACH;
930;152;1015;Sauternes;
1930;95;624;Sauternes;
1720;418;2746;Sauvignon Blanc Babich, 1997, New Zealand;
2450;102;671;Sauvignon Blanc Babich, 1997, New Zealand;
2970;62;393;Sauvignon Blanc Babich, 1997, New Zealand;
2290;58;375;Sauvignon Blanc, Babich;
3050;388;2538;Sauvignon Blanc, Babich;
3330;262;1724;Sauvignon Blanc, Cakebread 97;
1780;99;649;Sauvignon Blanc, Cakebread 97;
1230;109;731;Sauvignon Blanc, Cakebread 97;
2740;154;1027;Sauvignon Blanc, Cakebread 97;
2650;233;1530;Sauvignon Blanc, Chateau Souverain;
850;63;398;Sauvignon Blanc, Chateau Souverain;
2740;395;2589;Sauvignon Blanc, Chateau Souverain;
1820;161;1075;Sauvignon Blanc, Duckhorn Vineyards 1996 (Napa);
3000;28;184;Sauvignon Blanc, Duckhorn Vineyards 1996 (Napa);
3240;287;1895;Sauvignon Blanc, Duckhorn, 1998, (Napa Valley);
2810;341;2237;Sauvignon Blanc, Goldwater Dog Point, 1999, NZ (Wine Spectator Rating 90);
1680;60;381;Sauvignon Blanc, Goldwater Dog Point, 1999, NZ (Wine Spectator Rating 90);
2880;299;1975;Sauvignon Blanc, Honig, 1999 (Napa Valley);
2230;157;1049;Sauvignon Blanc, Honig, 1999 (Napa Valley);
3190;77;490;Sauvignon Blanc, Honig, 1999 (Napa Valley);
2350;259;1706;Sauvignon Blanc, Jamesport, 1998 (North Fork L.I.);
1360;391;2560;Sauvignon Blanc, RH Phillips, 1999 (California);
2340;171;1145;Sauvignon Blanc, RH Phillips, 1999 (California);
2500;350;2306;Scallion Pancakes;
2950;236;1556;Scallion Pancakes;
2470;249;1644;Scallop & Beef  Sliced prime filet of beet & round scallops sauteed w. snow pea pods, baby corn, straw mushroom in brown sauce. A real treat!;
1860;342;2247;Scallop & Beef  Sliced prime filet of beet & round scallops sauteed w. snow pea pods, baby corn, straw mushroom in brown sauce. A real treat!;
2470;93;604;Scallop & Chicken Sliced chicken & round scallops sauteed w. snow pea pods, baby corn, straw mushroom in brown sauce. A real treat!;
1830;111;741;Scallop w. Broccoli;
2440;89;574;Scallop w. Broccoli;
2610;101;659;Scallop w. Garlic Sauce;
2760;87;563;Scheurebe, Forster Ungeheuer Spatlese, E. Muller, 1997 (Pfalz);
3100;388;2536;Schramsburg, Blanc de Blancs 1992, Napa;
1620;31;200;Scrod;
1640;313;2062;Sea sCALLOPS;
1060;47;297;Sea sCALLOPS;
2790;16;116;Seafood Antipasto any six seafood items;
2180;288;1906;Seafood Antipasto. Grilled Shrimp, Clams, Mussels and Calamari...with Greens, provolone Cheese and Olives...Tomato Vinaigrette;
2040;304;2003;Seafood Casserole. Scallops, Shrimp, Lobster and White Fish...Au Gratin...choice of one Side;
4080;398;2607;Seafood Casserole. Scallops, Shrimp, Lobster and White Fish...Au Gratin...choice of one Side;
2740;353;2320;Seafood Combination A delightful blend of lobster meat, shrimp, scallops sauteed w. mixed Chinese vegetable.;
1490;63;403;Seafood Combination A delightful blend of lobster meat, shrimp, scallops sauteed w. mixed Chinese vegetable.;
3110;348;2290;Seafood Combination A delightful blend of lobster meat, shrimp, scallops sauteed w. mixed Chinese vegetable.;
1860;102;676;Seafood Combination A delightful blend of lobster meat, shrimp, scallops sauteed w. mixed Chinese vegetable.;
3120;410;2685;SEAFOOD GAZPACHO;
2300;197;1306;Seafood Large - six selections;
2390;191;1269;Seafood Large - six selections;
1990;39;247;Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi;
2490;319;2103;Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi;
1160;88;569;Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi;
3530;421;2772;Seafood Platter for the Table;
2590;186;1242;Seafood Platter for the Table;
3240;298;1970;Seafood Small- three selections;
3080;401;2631;Seared Ahi;
3070;15;105;Seared Sushi Steak Rolls hoisin sauce;
3450;240;1585;Seared Sushi Steak Rolls hoisin sauce;
3380;399;2612;Seasonal Berries;
1700;129;865;Seasonal Berries;
3050;147;984;Seasonal Berries;
2360;183;1220;Selaks 1996, N. Zealand;
850;267;1757;Selaks 1996, N. Zealand;
3140;245;1616;Selaks 1996, N. Zealand;
1720;35;231;Selection of cheeses of the day;
2220;360;2363;Selection of cheeses of the day with a glass of Warres Warrior Port;
2100;83;537;Semillon, Barrel Fermented, Signorello, 1997 (Napa Valley);
1760;150;1009;Semillon, Barrel Fermented, Signorello, 1997 (Napa Valley);
1570;409;2679;SESAME BEEF Chunks of tender steak, lightly batter fried & coated w. chefs special sauce, sprinkle w. broccoli & roasted sesame seed on the top.;
2090;206;1358;SESAME BEEF Chunks of tender steak, lightly batter fried & coated w. chefs special sauce, sprinkle w. broccoli & roasted sesame seed on the top.;
1970;270;1779;Sesame Chicken;
890;267;1756;Sesame Chicken;
1450;346;2273;SESAME SHRIMP;
1950;230;1511;Shafer Stags Leap District 1994, Napa;
1070;115;775;Shafer Stags Leap District 1994, Napa;
1270;95;619;Shafer Stags Leap District 1994, Napa;
3740;296;1950;Shanghai Pan Fried Noodles Pan fried crispy noodles topped w. assorted vegs, shrimp, scallop & chicken;
1530;419;2751;Sheeps Ricotta Gnudi with Sage & Brown Butter;
2300;190;1261;Sheeps Ricotta Gnudi with Sage & Brown Butter;
3180;264;1738;Shellfish Platter;
1730;82;533;Shellfish Platter;
3190;177;1179;Shellfish Platter;
2950;291;1923;Shellfish Platter;
2010;92;599;SHEPHERDS PIE CROQUETTES Minced Vegetables Surrounded by Mashed Potatoes in a croquette (Basil Moo Shu Roll, Pickled Cabbage);
3510;291;1926;SHEPHERDS PIE CROQUETTES Minced Vegetables Surrounded by Mashed Potatoes in a croquette (Basil Moo Shu Roll, Pickled Cabbage);
1420;106;704;Shoestring Potatoes;
3090;220;1443;SHREDDED MELODY  Shredded Soy Gluten Sauteed with Celery, Carrots, Zucchini and Pine Nuts in a Spicy Sweet Sauce (Taro Spring Roll, Brown Rice);
3320;301;1983;Shredded Pork w. Eggplant;
1550;178;1186;Shredded Pork w. String Beans;
2230;116;785;Shrimp & Chicken, Hunan Style Jumbo shrimp & chicken sauteed w. baby corn, straw mushrooms, red pepper & garden vegetable in Hunan style.;
2750;39;249;Shrimp & Chicken, Hunan Style Jumbo shrimp & chicken sauteed w. baby corn, straw mushrooms, red pepper & garden vegetable in Hunan style.;
2130;420;2761;Shrimp & Chicken, Hunan Style Jumbo shrimp & chicken sauteed w. baby corn, straw mushrooms, red pepper & garden vegetable in Hunan style.;
2330;227;1490;Shrimp & Chicken, Hunan Style Jumbo shrimp & chicken sauteed w. baby corn, straw mushrooms, red pepper & garden vegetable in Hunan style.;
2910;304;2005;Shrimp & Scallop Salad, accompanied with a selection of any four vegetables from our Antipasto Bar;
3340;309;2035;Shrimp & Scallop Salad, accompanied with a selection of any four vegetables from our Antipasto Bar;
3260;162;1083;Shrimp Chow Mein;
1410;327;2150;Shrimp Cocktail;
2810;165;1107;Shrimp Cocktail;
2090;276;1815;Shrimp Cocktail;
1280;99;647;Shrimp Cocktail;
1960;27;175;Shrimp Cocktail;
2090;421;2770;Shrimp w. Black Bean Sauce;
2290;112;748;Shrimp w. Broccoli in Garlic Sauce;
2600;308;2027;Shrimp w. Eggplant;
3470;140;933;Shrimp w. Eggplant;
2170;264;1740;Shrimp w. Eggplant;
2020;109;728;Shrimp w. Hot Spicy Szechuan Sauce;
1400;118;799;Shrimp w. Mushrooms;
3090;316;2084;Shrimp w. Pepper & Tomato;
2230;298;1965;Shrimp w. String Bean;
1930;121;816;Shrimp w. String Bean;
1960;176;1178;Shrimp w. String Bean;
2910;293;1933;Shrimp w. String Bean;
1850;155;1037;Shrimp Wontons. Fried or steamed...with Snap Peas and Jasmine Rice;
1950;76;486;Sides;
2390;368;2414;Sirloin Steak 12 oz.;
2230;110;736;Six Smoked Fish Assortment;
1310;50;312;Six Smoked Fish Assortment;
1750;178;1189;Skewered Shrimp;
2510;330;2174;Skewered Shrimp;
3190;203;1344;Skewered Shrimp;
2530;261;1718;Sliced Chicken Breast Sandwich;
2360;149;994;Sliced Grilled Chicken over Caesar Salad;
1670;44;282;Sliced Grilled Chicken over Caesar Salad;
3070;167;1120;Sliced London Broil au jus;
2750;102;675;Slow Poached Farm Egg In a Jar- with Maine lobster, crosnes and sea urchin froth;
890;195;1295;Slow Poached Farm Egg In a Jar- with Maine lobster, crosnes and sea urchin froth;
2260;30;197;Slow Poached Farm Egg In a Jar- with Maine lobster, crosnes and sea urchin froth;
2390;76;488;Slow Poached Farm Egg In a Jar- with Maine lobster, crosnes and sea urchin froth;
3170;324;2130;Smelts;
2040;364;2389;Smelts;
2650;104;692;Smirnoff;
2620;258;1698;Smoked Chatham Cod Croquettes - with American paddlefish caviar;
1820;26;172;Smoked Chatham Cod Croquettes - with American paddlefish caviar;
2560;94;615;Smoked Chub Fillet;
2590;162;1086;Smoked Chub Fillet;
1200;402;2632;Smoked Chub Fillet;
2800;413;2712;Smoked Chub Fillet;
2380;28;183;Smoked Haddock Chowder with Homemade Crackers;
1350;137;920;Smoked Haddock Chowder with Homemade Crackers;
3170;258;1704;Smoked Haddock Chowder with Homemade Crackers;
2150;271;1786;Smoked Sable;
3300;284;1875;Smoked Sable;
2100;46;290;Smoked Salmon. Thinly sliced...Pumpernickle Toast;
1990;405;2653;Smoked Salmon. Thinly sliced...Pumpernickle Toast;
1910;41;261;Smoked Salmon. Thinly sliced...Pumpernickle Toast;
940;241;1587;Smoked Salmon. Thinly sliced...Pumpernickle Toast;
3280;275;1811;Smoked Scottish Salmon;
1860;244;1608;Smoked Sturgeon -  truffle oil;
1970;42;266;Smoked Trout Fillet;
2250;58;371;Smoked Trout Pate with Croutons;
1540;4;30;Smoked Trout Pate with Croutons;
2190;340;2229;SNAILS, IN A CREAMY GARLIC SAUCE NESTING IN A CRISPY ROLL;
1740;115;774;Snapple ... 1.50;
2220;414;2719;Soda (Can);
1760;62;394;Soda (Can);
2010;114;766;Soda (Can);
1990;295;1947;SOFT SHELL CRAB (in season);
1850;372;2444;SOFT SHELL CRAB (in season);
2380;104;691;SOFT SHELL CRAB (in season);
2690;284;1870;SOFT SHELL CRAB (in season);
2300;374;2460;SOFT SHELL CRAB (in season);
1560;230;1510;SOFT SHELL CRAB SANDWICH ON TOASTED RYE BREAD WITH SAUCE TARTARE;
1470;333;2194;SOFT SHELL CRAB SANDWICH ON TOASTED RYE BREAD WITH SAUCE TARTARE;
2730;193;1281;Soft Shell Crabs;
2370;377;2478;Sonoma-Cutrer 1996, Russian River;
2100;333;2197;Sonoma-Cutrer 1996, Russian River;
1080;290;1922;Sonoma-Cutrer 1996, Russian River;
820;18;127;Sorbet;
1880;232;1526;Soup;
1990;338;2224;Southern Fried Quail with Greens, Huckleberries, Pecans & Blue Cheese;
1560;175;1166;Southern Fried Quail with Greens, Huckleberries, Pecans & Blue Cheese;
3520;314;2073;Southwestern Chicken Salad:  Cajun Chicken, Corn Salad, Black Bean Salsa over Mixed Greens ... 5.95;
3040;105;694;Southwestern Chicken Salad:  Cajun Chicken, Corn Salad, Black Bean Salsa over Mixed Greens ... 5.95;
2580;334;2200;Southwestern Chicken Salad:  Cajun Chicken, Corn Salad, Black Bean Salsa over Mixed Greens ... 5.95;
1440;214;1405;Spaghetti Bolognese;
2320;159;1062;Spaghetti Carbonara with pancetta and Parmesan;
2270;39;253;Spaghetti Carbonara with pancetta and Parmesan;
2130;110;734;SPAGHETTI MEAT BALLS;
1940;214;1403;Spare Rib Tips;
1100;92;598;Spare Rib Tips;
2180;165;1106;Spare Rib Tips w. Plain Fried Rice;
1790;378;2482;Spare Rib Tips w. Plain Fried Rice;
1990;368;2413;Spare Rib Tips w. Shrimp Fried Rice;
3240;298;1971;Spare Rib Tips w. Shrimp Fried Rice;
880;290;1920;Spare Rib Tips w. Shrimp Fried Rice;
1800;336;2212;Special Pastrami Maki Rolls - pastrami salmon, sturgeon, cucumber, avocado;
1880;346;2276;Specialty Sandwiches: #1  Cajun Chicken: Low Fat Alpine Lace Cheese, Radicchio with a Yogurt Dill Dressing on Country Italian Bread ... 6.25;
2590;168;1122;Specialty Sandwiches: #1  Cajun Chicken: Low Fat Alpine Lace Cheese, Radicchio with a Yogurt Dill Dressing on Country Italian Bread ... 6.25;
1140;68;441;Specialty Sandwiches: #11  Grilled Vegetables:  Zucchini, Eggplant, Slow Roasted Tomato, Tarragon Dressing on French Baguette ... 5.75;
1440;31;201;Specialty Sandwiches: #14  Roasted Chicken : Grilled Yellow & Green Squash, Porcini Mushrooms, Roasted Eggplant with a Yogurt Dill Dressing on Sour Dough ... 6.25;
1880;32;211;Specialty Sandwiches: #14  Roasted Chicken : Grilled Yellow & Green Squash, Porcini Mushrooms, Roasted Eggplant with a Yogurt Dill Dressing on Sour Dough ... 6.25;
1860;324;2129;Specialty Sandwiches: #15  No Mayo No Oil Tuna Salad:  Plum Tomato, Crisp Romaine on Rosemary Foccacia ... 5.95;
2860;238;1572;Specialty Sandwiches: #15  No Mayo No Oil Tuna Salad:  Plum Tomato, Crisp Romaine on Rosemary Foccacia ... 5.95;
2390;251;1654;Specialty Sandwiches: #16  Roast Beef: Vermont Cheddar, Leaf Lettuce, Plum Tomato, No Fat Russian Dressing on French Baguette ... 6.25;
2080;124;836;Specialty Sandwiches: #16  Roast Beef: Vermont Cheddar, Leaf Lettuce, Plum Tomato, No Fat Russian Dressing on French Baguette ... 6.25;
1440;231;1517;Specialty Sandwiches: #17  Baked Salmon Salad:  Watercress, Plum Tomato on Brick oven Pompeii Bread ... 6.75;
1790;303;1993;Specialty Sandwiches: #17  Baked Salmon Salad:  Watercress, Plum Tomato on Brick oven Pompeii Bread ... 6.75;
2080;17;120;Specialty Sandwiches: #18  Chicken Cutlet:  Vermont Cheddar, Leaf Lettuce, Plum Tomato, Bacon, No Fat Russian Dressing on Semolina ... 6.25;
1110;222;1459;Specialty Sandwiches: #2  Prosciutto with Fresh Mozzarella Basil, Plum Tomato, Aioli on San Francisco Sour Dough ... 6.25;
3430;325;2136;Specialty Sandwiches: #3  Smoked Breast of Turkey: Brie Cheese, Leaf Lettuce, Plum Tomato & Honey Mustard on a French Baguette ... 6.25;
2610;274;1807;Specialty Sandwiches: #3  Smoked Breast of Turkey: Brie Cheese, Leaf Lettuce, Plum Tomato & Honey Mustard on a French Baguette ... 6.25;
2030;65;416;Specialty Sandwiches: #4  Roasted Chicken:  Goat Cheese, Basil & Roasted Red Onions with a Rosemary Herb Dressing on Seeded Italian ... 6.25;
2220;15;104;Specialty Sandwiches: #4  Roasted Chicken:  Goat Cheese, Basil & Roasted Red Onions with a Rosemary Herb Dressing on Seeded Italian ... 6.25;
3170;356;2339;Specialty Sandwiches: #4  Roasted Chicken:  Goat Cheese, Basil & Roasted Red Onions with a Rosemary Herb Dressing on Seeded Italian ... 6.25;
3140;27;179;Specialty Sandwiches: #6  Chicken Caesar:  Crisp Romaine, Plum Tomato & Caesar Dressing on Semolina Bread ... 6.25;
2010;66;422;Specialty Sandwiches: #7  Smoked Breast of Turkey:  Jarlsberg Cheese, Crisp Romaine, Plum Tomato & Caesar Dressing on Tuscan Ciabatta Bread ... 6.25;
2060;330;2177;Specialty Sandwiches: #7  Smoked Breast of Turkey:  Jarlsberg Cheese, Crisp Romaine, Plum Tomato & Caesar Dressing on Tuscan Ciabatta Bread ... 6.25;
2040;345;2268;Specialty Sandwiches: #9  Honey Glazed Ham:  Mozzarella, Caramelized Onions & Honey Mustard on Eight Grain Ciabatta ... 6.25;
3330;350;2302;Specialty Sandwiches: #9  Honey Glazed Ham:  Mozzarella, Caramelized Onions & Honey Mustard on Eight Grain Ciabatta ... 6.25;
3020;22;151;Specialty Sandwiches: #9  Honey Glazed Ham:  Mozzarella, Caramelized Onions & Honey Mustard on Eight Grain Ciabatta ... 6.25;
2620;135;904;Specialty Sandwiches: #9  Honey Glazed Ham:  Mozzarella, Caramelized Onions & Honey Mustard on Eight Grain Ciabatta ... 6.25;
1440;119;803;Spice-Crusted Colorado Lamb Loin - with shank and manchego cheese gratin and pomegranate reduction;
1950;307;2023;Spice-Crusted Colorado Lamb Loin - with shank and manchego cheese gratin and pomegranate reduction;
1050;88;567;spiced tuna tartare and tuna sashimi roll;
3370;395;2588;SPICY CAESAR SALAD WITH A ROASTED CORN, GARLIC CITRUS DRESSING, SOFT SAMBAL CHILI POLENTA CROUTONS AND WHITE CHEDDAR CHEESE;
2660;354;2325;SPICY CAESAR SALAD WITH A ROASTED CORN, GARLIC CITRUS DRESSING, SOFT SAMBAL CHILI POLENTA CROUTONS AND WHITE CHEDDAR CHEESE;
1320;173;1160;Spicy Shandong Baked Bluefish. With Sugar Snap peas and Jasmine Rice;
2490;227;1493;Spicy Shandong Baked Bluefish. With Sugar Snap peas and Jasmine Rice;
1850;78;497;Spicy Shandong Baked Bluefish. With Sugar Snap peas and Jasmine Rice;
1800;160;1073;Spinach Omelette WITH BACON AND CHEESE;
4040;389;2548;Spinach Omelette WITH BACON AND CHEESE;
2110;261;1714;Spinach Wonton Soup;
1890;90;580;Spinach Wonton Soup;
2620;342;2244;Spinach Wonton Soup;
2120;239;1577;SPRING ASPARAGUS AND ROASTED RED PEPPER RAVIOLIS WITH A CREAMY VEGETABLE ASPARAGUS PUREE, ESSENCE OF WHITE TRUFFLE;
1470;146;978;Spring VEGETABLE COCOTTE;
2600;364;2388;Spring Water ... 1.50/2.50;
1550;79;505;Spring Water ... 1.50/2.50;
2780;198;1316;St. Morillion 1996, Chile;
2190;20;141;St. Morillion 1996, Chile;
2720;331;2187;St. Morillion 1996, Chile;
2730;21;142;Stags Leap 1995, Napa;
2470;128;863;Stags Leap 1995, Napa;
2240;194;1286;Stags Leap FAY Estate 1994, Napa;
1700;292;1932;Stags Leap FAY Estate 1994, Napa;
2430;72;464;Steak au Poivre with pommes frites and spinach;
2670;98;642;Steak Frites Italian Style (House Specialty) fresh porcini;
3000;270;1782;Steak Frites Italian Style (House Specialty) fresh porcini;
3050;277;1822;Steak Frites Italian Style (House Specialty) fresh porcini;
2880;167;1121;Steak Tartare;
3320;399;2617;Steak Tartare;
3380;240;1582;Steak Tartare - with quail egg;
2250;137;916;Steak Tartare - with quail egg;
2630;244;1612;Steak Tartare - with quail egg;
1350;215;1411;STEAK TARTARE, THE CONVENTIONAL WAY OR LIGHTLY SEARED;
940;109;723;STEAK TARTARE, THE CONVENTIONAL WAY OR LIGHTLY SEARED;
1230;152;1017;STEAMED ASSORTED VEGETABLES (Basil Moo Shu Roll, Brown Rice);
1880;132;885;Steamed Broccoli w. Chicken;
2590;7;47;Steamed Broccoli w. Chicken;
1700;408;2673;Steamed Broccoli w. Chicken;
2230;7;49;Steamed Broccoli w. Shrimp & Chicken;
3080;16;111;Steamed Broccoli w. Shrimp & Chicken;
2570;19;131;Steamed Broccoli w. Shrimp & Chicken;
3200;347;2285;Steamed Broccoli w. Shrimp & Chicken;
2180;339;2225;Steamed Broccoli w. Snow Peas & String Beans;
2430;234;1542;Steamed Broccoli w. String Bean;
3570;331;2183;Steamed Broccoli w. String Bean;
1880;114;768;Steamed Broccoli...With or without Cheese;
1060;406;2658;Steamed Brown Rice;
2030;257;1697;Steamed Brown Rice;
2640;120;812;Steamed Brown Rice;
3170;84;545;Steamed Dumpling (8);
1990;253;1668;Steamed Mixed Vegetables;
2640;124;838;Steamed Mixed Vegetables w. Shrimp;
1770;173;1154;Steamed Plain Broccoli;
1780;32;208;Steamed Plain Broccoli;
3000;90;584;Steamed Vegetable Dumplings (8);
1160;175;1170;Steamed Vegetable Dumplings (8);
2830;49;306;Steamed Vegetables;
2010;84;546;Steamed Vegetables;
2940;295;1948;Steamers with Drawn Butter;
3450;338;2222;Steamers with Drawn Butter;
1700;362;2376;Stella Artois;
3130;368;2418;Stella Artois;
2740;218;1432;STILTON CHEESE & WALNUTS;
3180;132;888;STILTON CHEESE & WALNUTS WITH A GLASS OF PORT WINE;
3180;136;912;STILTON CHEESE & WALNUTS WITH A GLASS OF PORT WINE;
870;222;1455;STILTON CHEESE & WALNUTS WITH A GLASS OF PORT WINE;
3460;355;2333;STILTON CHEESE & WALNUTS WITH A GLASS OF PORT WINE;
2360;379;2485;STIR-FRIED RICE FETTUCCINI With Mushrooms, Bean Sprouts, Snow Peas and Scallions in a Dry Brown Sauce (Taro Spring Roll, Brown Rice);
1490;99;646;Stonestreet, Alexander Val. 1994, Napa;
3070;287;1898;Stonestreet, Alexander Val. 1994, Napa;
3240;153;1024;Stove Pipe Porter;
3230;349;2298;Strawberry & Raspberry Tart;
2450;279;1837;Strawberry & Raspberry Tart;
2930;76;487;Strawberry Italian Soda;
2960;40;257;Strawberry Italian Soda;
1900;48;304;Strawberry Mineral Water;
2720;210;1381;Strawberry Mineral Water;
2610;207;1367;Strawberry Rhubarb Tart a la Mode;
1730;199;1322;STRAWBERRY, SPINACH AND ENDIVE SALAD WITH TOASTED PISTACHIOS AND MAYTAG BLUE CHEESE;
3490;321;2111;Strawberry, spinach and endive salad with toasted pistachios and maytag blue cheese.  Eight;
1710;407;2665;Striped Bass Al Placere STRIPED BASS ANY STYLE;
2280;262;1719;Striped Bass Al Placere STRIPED BASS ANY STYLE;
1820;256;1690;Striped Bass Al Placere STRIPED BASS ANY STYLE;
1770;278;1833;Striped Bass Al Placere STRIPED BASS ANY STYLE;
1820;256;1687;STURGEON SCHNITZEL, OUR SPECIALTY, WITH CUCUMBER SALAD AND SAUCE REMOULADE;
2480;116;783;STURGEON SCHNITZEL, OUR SPECIALTY, WITH CUCUMBER SALAD AND SAUCE REMOULADE;
2130;381;2498;STURGEON SCHNITZEL, OUR SPECIALTY, WITH CUCUMBER SALAD AND SAUCE REMOULADE;
2540;166;1114;STURGEON SCHNITZEL, OUR SPECIALTY, WITH CUCUMBER SALAD AND SAUCE REMOULADE;
1480;213;1397;STURGEON SCHNITZEL, OUR SPECIALTY, WITH CUCUMBER SALAD AND SAUCE REMOULADE;
980;31;199;Subgum Chicken Chow Mein;
2200;165;1104;Subgum Chicken Chow Mein;
893;68;438;Subgum Shrimp Chow Mein;
3430;168;1124;Subgum Shrimp Chow Mein;
3070;328;2160;Subgum Shrimp Chow Mein;
2480;277;1828;Subgum Wonton a delicious mixture of lobster meat, chicken, roast pork, shrimp & garden vegetables garnished w. crispy wonton.;
1600;186;1243;Subgum Wonton a delicious mixture of lobster meat, chicken, roast pork, shrimp & garden vegetables garnished w. crispy wonton.;
3160;412;2701;Sullivan County Foie Gras and Diver Scallop - with sunchoke soup and toasted Marcona almonds;
3280;401;2626;Sweet & Sour Chicken;
2680;112;749;Sweet & Sour Pork;
2240;237;1560;Sweet & Sour Pork;
1670;197;1309;Sweet & Sour Pork & Chicken Mixed;
2620;319;2099;Sweet & Sour Pork & Chicken Mixed;
2890;416;2730;Swiss;
2640;263;1728;Swiss;
